query_locus,query_i_num,target_loci,count_target_loci
L736,I21631,L736,1
L736,I21924,L736,1
L814,I21641,L814,1
L814,I29047,L814,1
L814,I21924,L814,1
L814,I21916,L814,1
L814,I23964,"L250,L575",2
L978,I21922,L978,1
L978,I26419,L978,1
L978,I27428,L980,1
L978,I26418,"L978,L979,L980",3
L978,I27436,"L978,L980",2
L427,I21922,L427,1
L427,I28989,L427,1
L427,I26464,"L18,L656",2
L252,I28989,L253,1
L252,I26404,L252,1
L252,I26381,L253,1
L252,I24023,L251,1
L252,I21924,L252,1
L97,I28989,L97,1
L97,I27425,L98,1
L97,I23981,"L97,L98",2
L97,I9733,"L96,L97",2
L952,I28966,"L611,L774",2
L952,I27425,L952,1
L952,I28971,L952,1
L952,I26380,L952,1
L952,I16352,L952,1
L952,I21938,L952,1
L952,I28963,L952,1
L106,I23253,L107,1
L179,I29031,L178,1
L179,I26463,"L178,L179",2
L190,I29031,"L190,L191",2
L613,I29031,"L612,L613",2
L613,I27368,L612,1
L750,I29031,"L749,L750",2
L750,I27376,L750,1
L750,I16357,"L749,L750",2
L750,I27368,"L749,L750",2
L788,I29031,"L787,L788",2
L78,I29031,"L78,L79",2
L78,I23963,L79,1
L78,I28979,"L78,L79",2
L603,I29031,L603,1
L838,I29031,L838,1
L838,I23212,L839,1
L296,I29031,L297,1
L296,I21916,L297,1
L856,I29031,L855,1
L856,I27399,L855,1
L856,I27426,L856,1
L856,I23226,L855,1
L856,I27408,L855,1
L856,I27436,L855,1
L856,I21916,L855,1
L856,I27427,L855,1
L127,I29031,L127,1
L127,I27426,L127,1
L374,I29031,L374,1
L374,I27426,L374,1
L374,I27405,L374,1
L466,I29031,L466,1
L466,I27426,"L466,L468",2
L466,I28994,"L466,L468",2
L3,I29031,L3,1
L3,I21638,"L2,L3",2
L3,I23983,L2,1
L3,I27453,L3,1
L3,I24040,L3,1
L3,I29029,"L2,L3",2
L3,I28973,L2,1
L3,I21664,L3,1
L3,I21924,"L2,L3",2
L912,I21947,L912,1
L912,I27399,"L912,L913",2
L912,I21687,L912,1
L912,I27428,L912,1
L912,I27436,"L912,L913",2
L912,I21679,L912,1
L284,I27399,L285,1
L284,I27428,L284,1
L284,I23226,L284,1
L284,I29029,L284,1
L284,I21956,L284,1
L284,I26453,L285,1
L284,I21932,L284,1
L284,I29047,L284,1
L284,I16359,L285,1
L284,I21679,L285,1
L142,I27399,L143,1
L142,I9733,L143,1
L739,I27399,"L739,L740",2
L739,I21638,L739,1
L739,I23218,L739,1
L739,I28968,"L485,L905",2
L739,I29011,"L738,L739",2
L739,I28990,"L738,L739,L740",3
L699,I21687,L173,1
L699,I27453,L699,1
L699,I23219,L435,1
L243,I21687,L243,1
L243,I29029,L243,1
L243,I23981,"L243,L244",2
L1047,I27420,"L1047,L1048",2
L1047,I29053,L1047,1
L1047,I27428,L1048,1
L1047,I21664,L1049,1
L24,I27394,L25,1
L24,I27456,L24,1
L24,I29053,L24,1
L24,I27428,L24,1
L24,I27443,"L24,L25",2
L24,I23981,L23,1
L24,I26411,L24,1
L24,I21932,L24,1
L24,I27457,L23,1
L174,I27370,"L173,L174,L834",3
L174,I27436,"L173,L174",2
L174,I27435,L174,1
L867,I21935,L867,1
L867,I24018,L867,1
L867,I12629,L867,1
L867,I16359,L867,1
L87,I21935,L87,1
L572,I23228,L571,1
L572,I23980,L572,1
L572,I24015,L571,1
L572,I27408,L572,1
L572,I23982,L572,1
L734,I26392,L734,1
L188,I8172,"L188,L189",2
L188,I26463,"L188,L189",2
L188,I29047,"L188,L189",2
L384,I8172,"L384,L385",2
L384,I24037,L385,1
L384,I23216,L385,1
L849,I8172,"L848,L849",2
L849,I21721,L849,1
L802,I23214,L802,1
L802,I23226,L802,1
L802,I27452,L802,1
L802,I26418,L802,1
L802,I23215,L802,1
L802,I27435,L802,1
L199,I8131,"L199,L200",2
L199,I27453,L199,1
L199,I23985,L200,1
L199,I8140,L199,1
L199,I21925,L200,1
L199,I21697,L200,1
L464,I23995,L464,1
L464,I27425,L464,1
L464,I26380,L464,1
L464,I9733,L464,1
L822,I23995,"L821,L822",2
L822,I27411,L821,1
L822,I29053,L822,1
L822,I29033,L821,1
L781,I23995,L781,1
L781,I29016,L781,1
L781,I21664,L781,1
L628,I26467,L629,1
L977,I21957,"L527,L85",2
L448,I21957,"L448,L449",2
L448,I24053,"L447,L448,L449",3
L448,I29016,L449,1
L448,I21664,L448,1
L121,I26457,"L120,L121",2
L474,I26463,"L474,L475",2
L474,I23226,L475,1
L604,I26463,L823,1
L604,I12623,L604,1
L604,I21916,L604,1
L812,I26463,"L811,L812",2
L812,I27431,"L811,L812",2
L812,I27457,L811,1
L1039,I26463,L1039,1
L1039,I26387,L1040,1
L186,I27411,L185,1
L186,I26408,L185,1
L1001,I27411,L1001,1
L1001,I27405,L1001,1
L110,I27411,L110,1
L110,I27403,L110,1
L110,I26387,L110,1
L110,I16359,L110,1
L652,I27411,L652,1
L652,I29016,"L652,L653",2
L652,I23982,L653,1
L652,I21916,L654,1
L953,I27411,L953,1
L953,I23218,L953,1
L953,I27403,L953,1
L953,I28971,L638,1
L847,I24028,L847,1
L847,I23983,L847,1
L847,I24053,L847,1
L847,I23982,L847,1
L847,I21670,L846,1
L847,I23963,L846,1
L823,I21688,L823,1
L823,I24050,L823,1
L823,I24035,"L728,L995",2
L823,I21664,L823,1
L823,I16359,L823,1
L823,I21924,L823,1
L823,I28963,L823,1
L469,I29056,L470,1
L694,I23222,L694,1
L694,I16357,L694,1
L694,I21916,L695,1
L742,I21638,"L741,L742",2
L742,I21705,L742,1
L742,I29029,L742,1
L742,I28964,L742,1
L239,I21638,L239,1
L239,I24016,"L239,L240",2
L239,I29029,L239,1
L239,I23981,L239,1
L239,I21664,"L239,L240",2
L239,I23232,L239,1
L239,I23964,L240,1
L1013,I8160,L1013,1
L1023,I8160,L1024,1
L1023,I29029,L1023,1
L1023,I28973,L1024,1
L656,I23983,"L655,L656",2
L656,I21664,L656,1
L380,I23983,L380,1
L380,I24025,"L380,L381",2
L380,I24023,L380,1
L380,I27452,L381,1
L380,I29047,"L380,L381",2
L272,I23983,"L271,L272",2
L272,I26403,"L271,L272,L273",3
L272,I23980,L272,1
L666,I23983,"L666,L667",2
L666,I23982,"L666,L667",2
L414,I23983,"L414,L415",2
L414,I26408,L415,1
L414,I23984,L415,1
L414,I23982,"L414,L415",2
L90,I23983,"L89,L91",2
L90,I21959,L90,1
L90,I21664,L90,1
L961,I23983,"L960,L961,L962",3
L961,I23984,"L960,L962",2
L961,I26379,"L960,L961",2
L961,I23982,L961,1
L136,I26419,L136,1
L136,I26404,"L135,L136,L137",3
L136,I26418,"L136,L137",2
L136,I23984,"L136,L137",2
L136,I26416,L136,1
L637,I26419,L637,1
L637,I26418,"L637,L638",2
L637,I29037,L638,1
L637,I24002,L638,1
L845,I26419,L845,1
L845,I26418,L845,1
L845,I21924,L845,1
L930,I26419,L930,1
L930,I26418,"L930,L931",2
L930,I28964,L931,1
L250,I21646,L249,1
L250,I21723,L249,1
L250,I27429,"L249,L250",2
L587,I26374,L1047,1
L587,I23980,L587,1
L587,I21631,L586,1
L587,I23982,L587,1
L923,I26374,"L922,L923,L924",3
L614,I26437,L614,1
L614,I24050,"L613,L614",2
L919,I26437,L919,1
L919,I26434,L919,1
L654,I26437,L654,1
L654,I23982,L653,1
L315,I24048,L316,1
L315,I29029,L315,1
L315,I21932,L315,1
L726,I24048,L726,1
L726,I29011,L726,1
L726,I24036,L726,1
L726,I21721,L726,1
L726,I28964,L727,1
L726,I27427,L726,1
L932,I24048,L932,1
L932,I21721,L932,1
L776,I27425,L776,1
L776,I21934,"L775,L776",2
L776,I26380,L776,1
L776,I28963,L775,1
L804,I27425,L804,1
L804,I26380,L804,1
L831,I24051,L831,1
L831,I21664,L830,1
L831,I16352,L831,1
L831,I21916,L830,1
L132,I24051,L132,1
L132,I24053,"L132,L133",2
L132,I21631,L133,1
L229,I29048,L447,1
L229,I16359,"L228,L229",2
L73,I29048,"L72,L73,L74",3
L73,I23981,"L72,L73",2
L73,I21631,L74,1
L73,I21679,L74,1
L59,I29053,L60,1
L59,I23218,L59,1
L720,I29053,L719,1
L720,I23980,L719,1
L720,I23981,"L719,L720",2
L720,I23982,L719,1
L72,I29053,L73,1
L72,I29038,"L72,L73",2
L72,I23981,"L72,L73",2
L1026,I29053,L1026,1
L1026,I24035,"L728,L96",2
L987,I29053,L987,1
L987,I21679,L987,1
L987,I21924,L988,1
L861,I23218,L861,1
L861,I21678,L861,1
L861,I26458,"L861,L862",2
L861,I27408,L861,1
L861,I27368,L861,1
L893,I23218,L893,1
L893,I21678,L893,1
L893,I26468,L893,1
L893,I26420,L893,1
L905,I23218,L905,1
L905,I24015,L905,1
L905,I23981,L905,1
L105,I23218,L105,1
L105,I21679,L105,1
L779,I23218,L779,1
L779,I21664,L779,1
L779,I21924,L779,1
L967,I23218,L967,1
L967,I16359,L967,1
L1042,I24016,L1042,1
L1042,I27428,L1042,1
L1042,I24025,L1042,1
L1042,I24023,L1042,1
L1042,I28997,L1042,1
L1042,I23982,L1042,1
L119,I24016,L119,1
L119,I24018,"L119,L120",2
L119,I24053,"L119,L120",2
L591,I24016,L591,1
L591,I24018,L591,1
L591,I23988,L590,1
L591,I24007,L590,1
L591,I21932,L590,1
L724,I24016,L724,1
L724,I24018,L724,1
L724,I24053,L724,1
L213,I27428,"L212,L213",2
L213,I21919,L212,1
L213,I24050,L212,1
L213,I27436,L213,1
L665,I27428,L664,1
L665,I23981,"L664,L665",2
L665,I16352,"L664,L665",2
L1048,I27428,L1048,1
L1048,I27436,"L1047,L1048",2
L1049,I27428,L1049,1
L1049,I27436,"L1048,L1049",2
L248,I27428,L248,1
L248,I27436,L248,1
L248,I27406,L248,1
L248,I24008,L249,1
L248,I27422,"L248,L249",2
L257,I27428,L257,1
L257,I24025,"L256,L257,L258",3
L257,I24023,L257,1
L257,I27436,"L257,L258,L259",3
L673,I27428,L673,1
L673,I24050,L673,1
L673,I26464,L673,1
L673,I27436,"L672,L673",2
L673,I9733,L672,1
L672,I27428,L673,1
L212,I27428,L212,1
L212,I27403,L212,1
L212,I27419,"L211,L212,L213",3
L212,I27436,"L211,L212,L213",3
L128,I27428,"L128,L129",2
L128,I21932,L128,1
L408,I27428,"L408,L409",2
L408,I21932,L408,1
L408,I21916,L409,1
L131,I27428,L131,1
L131,I23212,L131,1
L131,I21946,L131,1
L131,I21664,L130,1
L131,I28990,L131,1
L131,I21932,L131,1
L131,I21916,L130,1
L131,I29037,"L130,L131",2
L131,I24011,"L130,L131",2
L556,I23226,L557,1
L104,I23226,L104,1
L104,I28973,L104,1
L567,I23226,L566,1
L567,I27409,L567,1
L567,I29016,"L566,L568",2
L567,I21664,L567,1
L567,I21679,L568,1
L1015,I23226,L1015,1
L529,I23226,L529,1
L529,I26408,L528,1
L806,I23226,L806,1
L806,I12623,L805,1
L806,I8168,L806,1
L806,I21925,L806,1
L806,I27457,L805,1
L38,I21919,L38,1
L38,I23980,L37,1
L38,I23982,L37,1
L378,I21919,L378,1
L378,I21723,L377,1
L378,I29052,L377,1
L378,I23232,"L377,L378",2
L455,I21919,L455,1
L455,I23981,L455,1
L396,I23252,L396,1
L396,I27429,L65,1
L287,I28994,"L286,L287,L288",3
L287,I16357,L287,1
L287,I21924,L287,1
L907,I28994,L908,1
L351,I28994,L351,1
L351,I26453,"L351,L352,L353",3
L809,I28994,L809,1
L809,I23210,L809,1
L809,I29054,L809,1
L439,I26386,L440,1
L439,I26408,L440,1
L439,I21662,L440,1
L439,I27451,L440,1
L439,I29029,"L439,L440",2
L439,I26464,L440,1
L439,I27452,"L439,L440",2
L439,I21956,L440,1
L439,I23215,L439,1
L439,I16352,L440,1
L458,I12623,L459,1
L216,I12623,L217,1
L216,I27438,L216,1
L216,I27404,L216,1
L600,I12623,L600,1
L600,I21664,L600,1
L260,I27453,"L260,L261",2
L260,I21664,L260,1
L197,I24018,"L197,L198",2
L689,I24018,L688,1
L689,I23212,L688,1
L689,I8140,L688,1
L689,I24033,"L688,L689",2
L689,I21664,"L688,L689",2
L278,I29038,"L277,L278,L279",3
L281,I29038,L282,1
L569,I24040,L569,1
L569,I24023,L569,1
L569,I21697,L569,1
L1004,I24040,L1004,1
L1004,I12630,L1004,1
L255,I23980,L254,1
L255,I23981,L254,1
L648,I23980,L647,1
L648,I24015,"L647,L648",2
L648,I27404,L648,1
L686,I23980,L685,1
L686,I21721,L685,1
L407,I23980,L407,1
L407,I29016,L678,1
L407,I23982,L407,1
L45,I23980,L45,1
L45,I23982,L45,1
L874,I16357,L875,1
L874,I28990,L875,1
L409,I16357,L409,1
L860,I16357,L860,1
L860,I21920,L860,1
L70,I16357,L70,1
L70,I27452,L70,1
L971,I16357,"L971,L972",2
L971,I21664,L971,1
L971,I16359,"L971,L972",2
L971,I23223,L972,1
L971,I9733,L972,1
L755,I16357,L755,1
L755,I27418,L755,1
L65,I23212,L65,1
L651,I23212,"L650,L651",2
L651,I26445,L651,1
L651,I26389,"L650,L651",2
L332,I23212,L332,1
L332,I21662,L333,1
L332,I21723,L333,1
L332,I24033,L332,1
L332,I21946,L332,1
L332,I29006,L332,1
L347,I23212,L347,1
L347,I21946,L347,1
L650,I23212,L650,1
L650,I21946,L650,1
L650,I26445,L651,1
L1000,I24031,L999,1
L1000,I29006,"L1000,L999",2
L1000,I29052,L1000,1
L1045,I24025,"L1045,L1046",2
L1045,I24023,L1045,1
L1045,I27408,L1045,1
L1045,I24007,L1045,1
L1045,I27368,L1045,1
L1045,I24008,"L1044,L1045",2
L192,I24025,"L191,L192",2
L192,I24023,L192,1
L251,I24025,"L251,L252",2
L251,I24023,L251,1
L251,I27436,"L251,L252",2
L251,I21697,L251,1
L251,I21929,"L251,L252",2
L258,I24025,"L257,L258,L259",3
L258,I24023,L258,1
L258,I12648,L258,1
L468,I24025,"L466,L468",2
L468,I24023,L468,1
L862,I24025,"L862,L863",2
L862,I24023,L862,1
L412,I21917,L413,1
L413,I21917,L413,1
L413,I24050,"L412,L413",2
L413,I23981,L413,1
L413,I21664,"L412,L413",2
L413,I26379,"L412,L413",2
L413,I24036,"L412,L413",2
L615,I24015,L614,1
L615,I21916,"L614,L615",2
L615,I26460,L614,1
L50,I27389,"L49,L50,L51",3
L265,I23988,"L328,L487",2
L265,I23981,L265,1
L117,I23988,L899,1
L117,I21916,L116,1
L582,I23231,L583,1
L582,I21934,L582,1
L582,I26464,L583,1
L582,I27368,L583,1
L582,I26460,L582,1
L583,I23231,L582,1
L583,I29029,L583,1
L583,I27408,"L582,L583",2
L583,I26464,L582,1
L583,I27368,L583,1
L688,I24050,L688,1
L688,I8140,L688,1
L688,I26464,L688,1
L688,I21723,L688,1
L688,I21946,L689,1
L688,I21916,L689,1
L966,I21662,L966,1
L835,I21662,L835,1
L836,I21662,L836,1
L836,I26387,L836,1
L206,I21662,"L205,L206,L207",3
L206,I21723,L206,1
L206,I27404,"L204,L205,L206",3
L884,I24035,L994,1
L884,I24033,L238,1
L156,I24035,L70,1
L156,I27434,L156,1
L156,I21916,L158,1
L94,I24035,L144,1
L85,I24035,"L385,L802",2
L550,I29033,L549,1
L550,I8140,L550,1
L550,I26380,L549,1
L550,I21631,"L549,L550",2
L476,I12629,L476,1
L144,I28968,"L313,L94",2
L144,I27408,L144,1
L144,I27368,L144,1
L144,I8171,L144,1
L144,I23223,L144,1
L312,I27409,L312,1
L312,I21695,L312,1
L256,I24023,L257,1
L222,I26458,L223,1
L222,I8140,L223,1
L222,I21723,L223,1
L222,I16352,L223,1
L222,I21929,L223,1
L317,I23981,L319,1
L317,I23965,L318,1
L719,I23981,L720,1
L791,I23981,L790,1
L791,I21723,L790,1
L830,I23981,"L828,L831",2
L830,I28971,L830,1
L830,I28963,"L830,L831",2
L839,I23981,L840,1
L946,I23981,L947,1
L957,I23981,"L956,L957",2
L957,I23251,L957,1
L957,I26459,L957,1
L290,I23981,L290,1
L948,I23981,L948,1
L948,I23965,"L948,L949",2
L948,I23963,L948,1
L703,I27408,L702,1
L703,I27452,L703,1
L703,I21664,L703,1
L204,I27408,"L204,L205,L206",3
L204,I27368,L204,1
L325,I27408,"L324,L325",2
L325,I27368,L325,1
L465,I26427,"L465,L466",2
L67,I8140,L68,1
L67,I12648,L68,1
L37,I8140,L37,1
L916,I8140,L916,1
L916,I21631,L916,1
L916,I16352,L916,1
L191,I28997,"L190,L191,L192",3
L819,I27452,"L819,L820",2
L819,I27368,L820,1
L819,I21679,L820,1
L161,I21956,L162,1
L161,I21664,"L161,L162",2
L161,I24007,L162,1
L161,I16359,"L161,L162",2
L194,I21956,L195,1
L808,I29011,"L20,L440",2
L808,I21924,L808,1
L218,I29011,"L440,L447",2
L218,I27422,L218,1
L602,I24053,"L602,L603",2
L135,I24053,L135,1
L135,I23982,L136,1
L610,I24053,"L610,L611",2
L519,I23984,"L518,L519",2
L519,I23982,L519,1
L889,I23984,"L888,L889",2
L889,I26434,"L888,L889",2
L889,I29006,L888,1
L889,I23982,L889,1
L889,I29047,L889,1
L783,I23984,L783,1
L783,I28971,"L1030,L729",2
L783,I21670,"L261,L556",2
L783,I21924,L783,1
L783,I21916,L783,1
L878,I26411,L878,1
L910,I21723,L910,1
L209,I21946,L208,1
L209,I24007,L209,1
L209,I21916,"L208,L210",2
L209,I24008,"L208,L209,L210",3
L122,I29016,L122,1
L122,I21664,L122,1
L122,I21916,L121,1
L354,I29016,L354,1
L354,I21664,L354,1
L731,I29016,L731,1
L801,I21664,"L801,L802",2
L1020,I21664,L1020,1
L1020,I21679,L1019,1
L671,I21664,L670,1
L671,I12648,L671,1
L825,I26389,L825,1
L825,I21932,L825,1
L825,I16359,L824,1
L825,I23237,L824,1
L825,I21916,L824,1
L632,I26379,L634,1
L210,I24007,L209,1
L1031,I24007,L1031,1
L1031,I24008,"L1031,L1032",2
L486,I24005,"L485,L486",2
L486,I23963,L487,1
L864,I24005,L864,1
L685,I23210,L686,1
L28,I23965,"L261,L575",2
L333,I21925,L332,1
L684,I21932,L684,1
L684,I26460,L684,1
L52,I26434,"L51,L52",2
L293,I29006,"L293,L774",2
L959,I29006,"L957,L958,L959",3
L155,I28992,L154,1
L155,I16359,"L154,L155",2
L155,I27422,L155,1
L386,I23215,L386,1
L386,I16352,L385,1
L999,I29052,L1000,1
L217,I21631,"L216,L217",2
L969,I23982,L970,1
L897,I23982,L896,1
L1038,I16352,L1037,1
L1038,I26420,L1038,1
L123,I29047,L123,1
L718,I16359,L717,1
L718,I9733,"L717,L718",2
L92,I16359,L91,1
L994,I16359,L993,1
L488,I23963,L487,1
L311,I21679,L310,1
L585,I21679,L585,1
L228,I26459,L229,1
L219,I21924,L220,1
L219,I24011,L219,1
L345,I21924,L346,1
L989,I21924,L990,1
L695,I21924,L695,1
L695,I21916,"L694,L695",2
L201,I21916,L202,1
L693,I21916,L694,1
L129,I21916,L130,1
L31,I21916,L30,1
L88,I21916,L89,1
L898,I9733,L897,1
L903,I26413,L903,1
L727,I28964,L726,1
L513,I28964,L514,1
L203,I28963,"L204,L205",2
L58,I23964,L1014,1
L848,I27457,L849,1
