exclude,exclude_query,query_genus,query_family,query_subfamily,exclude_target,target_genus,target_family,target_subfamily,i_query,i_target,c_contaminated_score,composite_score,query_qubit,target_qubit,concentration_difference,concentration_ratio,plate_query,plate_target,query_plate_x,query_plate_y,target_plate_x,target_plate_y,qt_plate_distance,overlap_type,s_locus_overlap,s_same_locus,s_proportional_length,s_taxon_difference,s_plate_similarity,x_concentration_difference,s_concentration_ratio,s_proportional_difference,s_column_identity,cs_exact_match_different_locus,query_locus,target_locus,percent_similarity,length_of_match,query_length,target_length,unmatched_basepairs,gap_open,qstart,qend,tstart,tend,evalue,ucd_genus_query_id,ucd_genus_target_id,target_seq,query_seq
0,0,Kapala,Eucharitidae,Eucharitinae,0,Colocharis,Eucharitidae,Eucharitinae,I12623,I12647,0,2,,,,,,,1,5,3,5,,B,1,1,0,0,0,0,0,0,0,1,L199,L199,98.70,77,1086,1152,1,0,347,423,1,77,1.00E-33,456824,457012,L199_MERG00099_0101_SUPERCONTIG,L199_MERG00097_0101_SUPERCONTIG
0,0,Neolosbanus,Eucharitidae,Eucharitinae,0,Eretmocerus,Aphelinidae,Eretmocerinae,I8140,I8131,2,4,,,,,,,8,4,7,7,,C,1,1,1,1,0,0,0,0,0,1,L199,L199,99.18,485,871,485,4,0,233,717,1,485,0.0,457294,457267,L199_MERG00100_0101_SUPERCONTIG,L199_MERG00051_0101_SUPERCONTIG
0,0,nr Bofuria,Pteromalidae,Colotrechninae,0,Colotrechnus,Pteromalidae,Colotrechninae,I24041,I21681,0,2,1.03,,,,3,0.5,6,7,4,3,,G,1,1,0,0,0,0,0,0,0,1,L199,L199,95.21,647,880,1763,30,1,235,880,797,1443,0.0,"",457013,L199_MERG00264_0101_SUPERCONTIG,L199_MERG00266_0101_SUPERCONTIG
0,0,Colotrechnus,Pteromalidae,Colotrechninae,0,nr Bofuria,Pteromalidae,Colotrechninae,I21681,I24041,0,2,,1.03,,,0.5,3,4,3,6,7,,G,1,1,0,0,0,0,0,0,0,1,L199,L199,95.21,647,1763,880,30,1,797,1443,235,880,0.0,457013,"",L199_MERG00266_0101_SUPERCONTIG,L199_MERG00264_0101_SUPERCONTIG
0,0,Keirana,Pteromalidae,Keiraninae,0,Agamerion,Pteromalidae,Cleonyminae,I27453,I26466,1,4,4.61,7.88,-3.27,0.585,5,4,7,5,7,9,,G,1,1,0,1,0,1,0,0,0,1,L199,L199,95.58,294,702,1231,13,0,197,490,540,833,2.00E-134,457584,456231,L199_MERG00299_0101_SUPERCONTIG,L199_MERG00240_0101_SUPERCONTIG
0,0,Aeschylia,Pteromalidae,Ormocerinae,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,I26443,I27454,1,4,1.26,8.82,-7.56,0.143,4,5,5,10,7,6,,C,1,1,1,0,0,1,1,0,0,1,L199,L199,99.27,817,1038,817,6,0,84,900,1,817,0.0,456215,456737,L199_MERG00310_0101_SUPERCONTIG,L199_MERG00314_0101_SUPERCONTIG
0,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,0,Aeschylia,Pteromalidae,Ormocerinae,I27454,I26443,1,4,8.82,1.26,7.56,0.143,5,4,7,6,5,10,,D,1,1,1,0,0,1,1,0,0,1,L199,L199,99.27,817,817,1038,6,0,1,817,84,900,0.0,456737,456215,L199_MERG00314_0101_SUPERCONTIG,L199_MERG00310_0101_SUPERCONTIG
0,0,Marlattiella,Aphelinidae,Aphelininae,0,Calymmochilus,Eupelmidae,Eupelminae,I27419,I27446,2,4,0.35,3.54,-3.19,0.099,5,5,4,6,6,10,10.198,G,1,1,0,1,1,0,0,0,0,1,L19,L19,95.33,214,934,813,10,0,1,214,64,277,6.00E-95,457691,456814,L19_MERG00021_0101_SUPERCONTIG,L19_MERG00147_0101_SUPERCONTIG
0,0,Ablerus,Azotidae,,0,Epistenia,Pteromalidae,Cleonyminae,I26415,I23214,1,4,0.180,0.864,-0.684,0.208,4,2,3,6,0,7,,G,1,1,0,1,0,0,1,0,0,1,L19,L19,97.48,119,305,1159,3,0,1,119,495,613,2.00E-54,456124,456904,L19_MERG00054_0101_SUPERCONTIG,L19_MERG00246_0101_SUPERCONTIG
0,0,Colocharis,Eucharitidae,Eucharitinae,0,Kapala,Eucharitidae,Eucharitinae,I12647,I12623,0,2,,,,,,,3,5,1,5,,G,1,1,0,0,0,0,0,0,0,1,L19,L19,95.64,1032,1350,1330,44,1,240,1270,2,1033,0.0,457012,456824,L19_MERG00097_0101_SUPERCONTIG,L19_MERG00099_0101_SUPERCONTIG
0,0,Colocharis,Eucharitidae,Eucharitinae,0,Kapala,Eucharitidae,Eucharitinae,I12647,I12623,0,3,,,,,,,3,5,1,5,,H,1,1,0,0,0,0,0,1,0,1,L19,L19,100.00,77,1350,1330,0,0,1274,1350,713,789,3.00E-35,457012,456824,L19_MERG00097_0101_SUPERCONTIG,L19_MERG00099_0101_SUPERCONTIG
0,0,Kapala,Eucharitidae,Eucharitinae,0,Colocharis,Eucharitidae,Eucharitinae,I12623,I12647,0,2,,,,,,,1,5,3,5,,G,1,1,0,0,0,0,0,0,0,1,L19,L19,95.64,1032,1330,1350,44,1,2,1033,240,1270,0.0,456824,457012,L19_MERG00099_0101_SUPERCONTIG,L19_MERG00097_0101_SUPERCONTIG
0,0,Kapala,Eucharitidae,Eucharitinae,0,Colocharis,Eucharitidae,Eucharitinae,I12623,I12647,0,3,,,,,,,1,5,3,5,,H,1,1,0,0,0,0,0,1,0,1,L19,L19,100.00,77,1330,1350,0,0,713,789,1274,1350,2.00E-35,456824,457012,L19_MERG00099_0101_SUPERCONTIG,L19_MERG00097_0101_SUPERCONTIG
0,0,Closterocerus,Eulophidae,Entedoninae,0,Moranila,Pteromalidae,Eunotinae,I27398,I27443,2,4,0.266,2.74,-2.474,0.097,5,5,2,9,6,7,8.944,G,1,1,0,1,1,0,0,0,0,1,L19,L19,95.50,111,352,800,5,0,4,114,418,528,2.00E-46,456153,456456,L19_MERG00114_0101_SUPERCONTIG,L19_MERG00287_0101_SUPERCONTIG
0,0,Bootanelleus,Megastigmidae,,0,Bootanomyia,Megastigmidae,,I26432,I26440,1,3,2.12,2.92,-0.8,0.726,4,4,4,11,5,7,9.055,G,1,1,0,0,1,0,0,0,0,1,L19,L19,95.94,271,1106,1152,11,0,3,273,56,326,7.00E-125,456706,456707,L19_MERG00179_0101_SUPERCONTIG,L19_MERG00181_0101_SUPERCONTIG
0,0,Aeschylia,Pteromalidae,Ormocerinae,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,I26443,I27454,1,4,1.26,8.82,-7.56,0.143,4,5,5,10,7,6,,C,1,1,1,0,0,1,1,0,0,1,L19,L19,98.61,717,966,714,6,3,186,901,1,714,0.0,456215,456737,L19_MERG00310_0101_SUPERCONTIG,L19_MERG00314_0101_SUPERCONTIG
0,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,0,Aeschylia,Pteromalidae,Ormocerinae,I27454,I26443,1,4,8.82,1.26,7.56,0.143,5,4,7,6,5,10,,D,1,1,1,0,0,1,1,0,0,1,L19,L19,98.61,717,714,966,6,3,1,714,186,901,0.0,456737,456215,L19_MERG00314_0101_SUPERCONTIG,L19_MERG00310_0101_SUPERCONTIG
0,0,Macroglenes,Pteromalidae,Pireninae,0,Petipirene,Pteromalidae,Pireninae,I21917,I24036,0,2,0.332,0.302,0.03,0.91,1,3,0,5,6,2,,G,1,1,0,0,0,0,0,0,0,1,L19,L19,95.97,248,615,623,9,1,85,332,115,361,2.00E-113,456815,458015,L19_MERG00327_0101_SUPERCONTIG,L19_MERG00331_0101_SUPERCONTIG
0,0,Petipirene,Pteromalidae,Pireninae,0,Macroglenes,Pteromalidae,Pireninae,I24036,I21917,0,2,0.302,0.332,-0.03,0.91,3,1,6,2,0,5,,G,1,1,0,0,0,0,0,0,0,1,L19,L19,95.97,248,623,615,9,1,115,361,85,332,2.00E-113,458015,456815,L19_MERG00331_0101_SUPERCONTIG,L19_MERG00327_0101_SUPERCONTIG
0,0,Ogloblinisca,Pteromalidae,Pteromalinae,0,Plutothrix,Pteromalidae,Pteromalinae,I8168,I21925,0,2,,14.3,,,,,10,8,6,0,,G,1,1,0,0,0,0,0,0,0,1,L19,L19,97.22,216,731,932,6,0,250,465,340,555,7.00E-103,457883,456219,L19_MERG00338_0101_SUPERCONTIG,L19_MERG00341_0101_SUPERCONTIG
0,0,Plutothrix,Pteromalidae,Pteromalinae,0,Ogloblinisca,Pteromalidae,Pteromalinae,I21925,I8168,0,2,14.3,,,,,,6,0,10,8,,G,1,1,0,0,0,0,0,0,0,1,L19,L19,97.22,216,932,731,6,0,340,555,250,465,9.00E-103,456219,457883,L19_MERG00341_0101_SUPERCONTIG,L19_MERG00338_0101_SUPERCONTIG
0,0,Tanaostigma,Tanaostigmatidae,,0,Tanaostigmodes,Tanaostigmatidae,,I8171,I23223,1,4,,0.436,,,,2,10,11,1,4,,D,1,1,1,0,0,0,0,1,0,1,L19,L19,100.00,816,816,1103,0,0,1,816,217,1032,0.0,457097,457060,L19_MERG00362_0101_SUPERCONTIG,L19_MERG00363_0101_SUPERCONTIG
0,0,Tanaostigmodes,Tanaostigmatidae,,0,Tanaostigma,Tanaostigmatidae,,I23223,I8171,1,4,0.436,,,,2,,1,4,10,11,,C,1,1,1,0,0,0,0,1,0,1,L19,L19,100.00,816,1103,816,0,0,217,1032,1,816,0.0,457060,457097,L19_MERG00363_0101_SUPERCONTIG,L19_MERG00362_0101_SUPERCONTIG
0,0,Aiolomorphus,Eurytomidae,Eurytominae,0,Tetramesa,Eurytomidae,Eurytominae,I21923,I21916,1,4,3.0,0.672,2.328,0.224,1,1,0,11,0,4,0.0,G,1,1,0,0,1,0,0,0,1,1,L1,L1,95.82,502,939,776,20,1,281,781,217,718,0.0,456209,456675,L1_MERG00161_0101_SUPERCONTIG,L1_MERG00169_0101_SUPERCONTIG
0,0,Tetramesa,Eurytomidae,Eurytominae,0,Aiolomorphus,Eurytomidae,Eurytominae,I21916,I21923,1,4,0.672,3.0,-2.328,0.224,1,1,0,4,0,11,0.0,G,1,1,0,0,1,0,0,0,1,1,L1,L1,95.82,502,776,939,20,1,217,718,281,781,0.0,456675,456209,L1_MERG00169_0101_SUPERCONTIG,L1_MERG00161_0101_SUPERCONTIG
0,0,Nepistenia,Pteromalidae,Cleonyminae,0,Proshizonotus,Pteromalidae,Cleonyminae,I27452,I23215,0,3,4.30,0.570,3.73,0.133,5,2,7,4,0,8,,G,1,1,0,0,0,1,1,0,0,1,L1,L1,95.34,451,998,1221,21,0,271,721,396,846,0.0,456394,456621,L1_MERG00250_0101_SUPERCONTIG,L1_MERG00254_0101_SUPERCONTIG
0,0,Proshizonotus,Pteromalidae,Cleonyminae,0,Nepistenia,Pteromalidae,Cleonyminae,I23215,I27452,0,3,0.570,4.30,-3.73,0.133,2,5,0,8,7,4,,G,1,1,0,0,0,1,1,0,0,1,L1,L1,95.34,451,1221,998,21,0,396,846,271,721,0.0,456621,456394,L1_MERG00254_0101_SUPERCONTIG,L1_MERG00250_0101_SUPERCONTIG
0,0,Solenura,Pteromalidae,Cleonyminae,0,Notanisus,Pteromalidae,Cleonyminae,I27397,I29011,0,3,0.230,0.97,-0.74,0.237,5,6,2,8,4,2,,G,1,1,0,0,0,0,1,0,0,1,L1,L1,95.16,434,932,641,21,0,282,715,39,472,0.0,457252,456304,L1_MERG00255_0101_SUPERCONTIG,L1_MERG00251_0101_SUPERCONTIG
0,0,Lanthanomyia,Pteromalidae,Coelocybinae,0,Erotolepsia,Pteromalidae,Erotolepsiinae,I24040,I21957,1,4,0.464,0.998,-0.534,0.465,3,1,6,6,3,7,,G,1,1,0,1,0,0,0,0,0,1,L1,L1,95.23,440,983,1140,21,0,251,690,390,829,0.0,457618,457275,L1_MERG00259_0101_SUPERCONTIG,L1_MERG00280_0101_SUPERCONTIG
0,0,Hetreulophus,Pteromalidae,Colotrechninae,0,Adontomerus,Torymidae,Erimerinae,I23226,I29034,1,4,0.856,2.70,-1.844,0.317,2,6,1,7,6,1,,G,1,1,0,1,0,0,0,0,0,1,L1,L1,95.37,432,1171,1155,20,0,396,827,463,894,0.0,457490,456197,L1_MERG00267_0101_SUPERCONTIG,L1_MERG00375_0101_SUPERCONTIG
0,0,Neapterolelaps,Pteromalidae,Cleonyminae,0,Notanisus,Pteromalidae,Cleonyminae,I24023,I29011,0,3,3.59,0.97,2.62,0.27,3,6,5,1,4,2,,G,1,1,0,0,0,0,1,0,0,1,L1,L1,95.18,436,997,641,21,0,270,705,37,472,0.0,456597,456304,L1_MERG00272_0101_SUPERCONTIG,L1_MERG00251_0101_SUPERCONTIG
0,0,Erotolepsia,Pteromalidae,Erotolepsiinae,0,Papuopsia,Pteromalidae,Erotolepsiinae,I21957,I26379,0,3,0.998,0.650,0.348,0.651,1,4,3,7,0,6,,G,1,1,0,0,0,0,0,0,0,1,L1,L1,95.87,436,1140,1245,18,0,392,827,410,845,0.0,457275,457936,L1_MERG00280_0101_SUPERCONTIG,L1_MERG00281_0101_SUPERCONTIG
0,0,Papuopsia,Pteromalidae,Erotolepsiinae,0,Erotolepsia,Pteromalidae,Erotolepsiinae,I26379,I21957,0,3,0.650,0.998,-0.348,0.651,4,1,0,6,3,7,,G,1,1,0,0,0,0,0,0,0,1,L1,L1,95.87,436,1245,1140,18,0,410,845,392,827,0.0,457936,457275,L1_MERG00281_0101_SUPERCONTIG,L1_MERG00280_0101_SUPERCONTIG
0,0,Aditrochus,Pteromalidae,Ormocerinae,0,Plastobelyta,Pteromalidae,Ormocerinae,I21665,I27434,0,3,4.733,1.07,3.663,0.226,0.5,5,3,0,5,9,,G,1,1,0,0,0,1,1,0,0,1,L1,L1,95.46,441,937,860,20,0,73,513,170,610,0.0,456193,458039,L1_MERG00309_0101_SUPERCONTIG,L1_MERG00319_0101_SUPERCONTIG
0,0,Aeschylia,Pteromalidae,Ormocerinae,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,I26443,I27454,1,4,1.26,8.82,-7.56,0.143,4,5,5,10,7,6,,C,1,1,1,0,0,1,1,0,0,1,L1,L1,98.72,939,1162,939,11,1,151,1088,1,939,0.0,456215,456737,L1_MERG00310_0101_SUPERCONTIG,L1_MERG00314_0101_SUPERCONTIG
0,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,0,Aeschylia,Pteromalidae,Ormocerinae,I27454,I26443,1,4,8.82,1.26,7.56,0.143,5,4,7,6,5,10,,D,1,1,1,0,0,1,1,0,0,1,L1,L1,98.72,939,939,1162,11,1,1,939,151,1088,0.0,456737,456215,L1_MERG00314_0101_SUPERCONTIG,L1_MERG00310_0101_SUPERCONTIG
0,0,Ormocerus,Pteromalidae,Pteromalinae,0,Adontomerus,Torymidae,Erimerinae,I24033,I29034,1,4,5.36,2.70,2.66,0.504,3,6,5,11,6,1,,G,1,1,0,1,0,0,0,0,0,1,L1,L1,95.16,434,961,1155,21,0,245,678,462,895,0.0,457512,456197,L1_MERG00318_0101_SUPERCONTIG,L1_MERG00375_0101_SUPERCONTIG
0,0,Plastobelyta,Pteromalidae,Ormocerinae,0,Aditrochus,Pteromalidae,Ormocerinae,I27434,I21665,0,3,1.07,4.733,-3.663,0.226,5,0.5,5,9,3,0,,G,1,1,0,0,0,1,1,0,0,1,L1,L1,95.46,441,860,937,20,0,170,610,73,513,0.0,458039,456193,L1_MERG00319_0101_SUPERCONTIG,L1_MERG00309_0101_SUPERCONTIG
0,0,Clytina,Signiphoridae,,0,Aprostocetus,Eulophidae,Tetrastichinae,I26412,I23999,1,4,0.740,0.0908,0.649,0.123,4,3,3,3,3,1,,H,1,1,0,1,0,0,1,0,0,1,L1,L1,95.10,143,645,991,7,0,503,645,801,943,1.00E-60,456991,456393,L1_MERG00357_0101_SUPERCONTIG,L1_MERG00135_0101_SUPERCONTIG
0,0,Kapala,Eucharitidae,Eucharitinae,0,Colocharis,Eucharitidae,Eucharitinae,I12623,I12647,1,3,,,,,,,1,5,3,5,,D,1,1,1,0,0,0,0,0,0,1,L200,L200,96.96,362,362,1189,10,1,2,362,503,864,2.00E-175,456824,457012,L200_MERG00099_0101_SUPERCONTIG,L200_MERG00097_0101_SUPERCONTIG
0,0,Zaischnopsis,Eupelmidae,Eupelminae,0,Anastatus,Eupelmidae,Eupelminae,I24011,I21958,0,3,2.45,1.49,0.96,0.608,3,1,4,1,3,8,,G,1,1,0,0,0,0,0,0,0,1,L200,L200,95.23,482,689,1077,22,1,209,689,338,819,0.0,456384,456378,L200_MERG00152_0101_SUPERCONTIG,L200_MERG00145_0101_SUPERCONTIG
0,0,Eurytoma,Eurytomidae,Eurytominae,0,Masneroma,Eurytomidae,Eurytominae,I8160,I24015,0,2,,4.32,,,,3,10,0,4,5,,G,1,1,0,0,0,0,0,0,0,1,L200,L200,96.32,625,667,731,19,3,47,667,3,627,0.0,456255,457696,L200_MERG00165_0101_SUPERCONTIG,L200_MERG00166_0101_SUPERCONTIG
0,0,Masneroma,Eurytomidae,Eurytominae,0,Eurytoma,Eurytomidae,Eurytominae,I24015,I8160,0,2,4.32,,,,3,,4,5,10,0,,G,1,1,0,0,0,0,0,0,0,1,L200,L200,96.32,625,731,667,19,3,3,627,47,667,0.0,457696,456255,L200_MERG00166_0101_SUPERCONTIG,L200_MERG00165_0101_SUPERCONTIG
0,0,Tetramesa,Eurytomidae,Eurytominae,0,Aiolomorphus,Eurytomidae,Eurytominae,I21916,I21923,2,5,0.672,3.0,-2.328,0.224,1,1,0,4,0,11,0.0,D,1,1,1,0,1,0,0,0,1,1,L200,L200,95.06,526,523,994,23,2,1,523,87,612,0.0,456675,456209,L200_MERG00169_0101_SUPERCONTIG,L200_MERG00161_0101_SUPERCONTIG
0,0,Parepistenia,Pteromalidae,Cleonyminae,0,Proshizonotus,Pteromalidae,Cleonyminae,I27418,I23215,0,3,0.312,0.570,-0.258,0.547,5,2,4,5,0,8,,G,1,1,0,0,0,0,0,0,0,1,L200,L200,95.60,523,781,1253,23,0,259,781,513,1035,0.0,457251,456621,L200_MERG00253_0101_SUPERCONTIG,L200_MERG00254_0101_SUPERCONTIG
0,0,Lelapsomorpha,Pteromalidae,Coelocybinae,0,Ormyromorpha,Pteromalidae,Coelocybinae,I23212,I21946,0,3,0.29,0.116,0.174,0.4,2,1,0,5,2,8,,G,1,1,0,0,0,0,0,0,0,1,L200,L200,95.51,780,1173,1285,33,2,395,1173,501,1279,0.0,457007,457617,L200_MERG00260_0101_SUPERCONTIG,L200_MERG00261_0101_SUPERCONTIG
0,0,Ormyromorpha,Pteromalidae,Coelocybinae,0,Lelapsomorpha,Pteromalidae,Coelocybinae,I21946,I23212,0,3,0.116,0.29,-0.174,0.4,1,2,2,8,0,5,,G,1,1,0,0,0,0,0,0,0,1,L200,L200,95.51,780,1285,1173,33,2,501,1279,395,1173,0.0,457617,457007,L200_MERG00261_0101_SUPERCONTIG,L200_MERG00260_0101_SUPERCONTIG
0,0,Hetreulophus,Pteromalidae,Colotrechninae,0,Omphalodipara,Pteromalidae,Colotrechninae,I23226,I28973,0,3,0.856,.196,0.66,0.229,2,6,1,7,1,0,,G,1,1,0,0,0,0,1,0,0,1,L200,L200,95.54,605,966,988,24,3,363,966,316,918,0.0,457490,457369,L200_MERG00267_0101_SUPERCONTIG,L200_MERG00268_0101_SUPERCONTIG
0,0,Omphalodipara,Pteromalidae,Colotrechninae,0,Hetreulophus,Pteromalidae,Colotrechninae,I28973,I23226,0,3,.196,0.856,-0.66,0.229,6,2,1,0,1,7,,G,1,1,0,0,0,0,1,0,0,1,L200,L200,95.54,605,988,966,24,3,316,918,363,966,0.0,457369,457490,L200_MERG00268_0101_SUPERCONTIG,L200_MERG00267_0101_SUPERCONTIG
0,0,Aeschylia,Pteromalidae,Ormocerinae,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,I26443,I27454,1,4,1.26,8.82,-7.56,0.143,4,5,5,10,7,6,,C,1,1,1,0,0,1,1,0,0,1,L200,L200,99.59,729,1254,729,3,0,178,906,1,729,0.0,456215,456737,L200_MERG00310_0101_SUPERCONTIG,L200_MERG00314_0101_SUPERCONTIG
0,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,0,Aeschylia,Pteromalidae,Ormocerinae,I27454,I26443,1,4,8.82,1.26,7.56,0.143,5,4,7,6,5,10,,D,1,1,1,0,0,1,1,0,0,1,L200,L200,99.59,729,729,1254,3,0,1,729,178,906,0.0,456737,456215,L200_MERG00314_0101_SUPERCONTIG,L200_MERG00310_0101_SUPERCONTIG
0,0,Ogloblinisca,Pteromalidae,Pteromalinae,0,Plutothrix,Pteromalidae,Pteromalinae,I8168,I21925,0,2,,14.3,,,,,10,8,6,0,,G,1,1,0,0,0,0,0,0,0,1,L200,L200,96.42,363,616,1133,13,0,254,616,534,896,5.00E-173,457883,456219,L200_MERG00338_0101_SUPERCONTIG,L200_MERG00341_0101_SUPERCONTIG
0,0,Cyrtogaster,Pteromalidae,Pteromalinae,0,Halticoptera,Pteromalidae,Pteromalinae,I21918,I21913,1,4,0.408,1.53,-1.122,0.267,1,1,0,6,0,1,0.0,G,1,1,0,0,1,0,0,0,1,1,L200,L200,95.82,407,697,711,16,1,291,697,256,661,0.0,456956,456127,L200_MERG00344_0101_SUPERCONTIG,L200_MERG00335_0101_SUPERCONTIG
0,0,Eurytoma,Eurytomidae,Eurytominae,0,Masneroma,Eurytomidae,Eurytominae,I8160,I24015,1,3,,4.32,,,,3,10,0,4,5,,D,1,1,1,0,0,0,0,0,0,1,L201,L201,96.07,534,530,935,16,3,1,530,107,639,0.0,456255,457696,L201_MERG00165_0101_SUPERCONTIG,L201_MERG00166_0101_SUPERCONTIG
0,0,Omphalodipara,Pteromalidae,Colotrechninae,0,Zeala,Pteromalidae,Colotrechninae,I28973,I27457,0,3,.196,3.92,-3.724,0.05,6,5,1,0,7,9,,A,1,1,0,0,0,1,1,0,0,1,L202,L202,95.42,720,779,763,31,2,60,779,1,718,0.0,457369,458386,L202_MERG00268_0101_SUPERCONTIG,L202_MERG00269_0101_SUPERCONTIG
0,0,Zeala,Pteromalidae,Colotrechninae,0,Omphalodipara,Pteromalidae,Colotrechninae,I27457,I28973,0,3,3.92,.196,3.724,0.05,5,6,7,9,1,0,,G,1,1,0,0,0,1,1,0,0,1,L202,L202,95.42,720,763,779,31,2,1,718,60,779,0.0,458386,457369,L202_MERG00269_0101_SUPERCONTIG,L202_MERG00268_0101_SUPERCONTIG
0,0,Aeschylia,Pteromalidae,Ormocerinae,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,I26443,I27454,1,4,1.26,8.82,-7.56,0.143,4,5,5,10,7,6,,C,1,1,1,0,0,1,1,0,0,1,L202,L202,98.77,405,745,405,5,0,172,576,1,405,0.0,456215,456737,L202_MERG00310_0101_SUPERCONTIG,L202_MERG00314_0101_SUPERCONTIG
0,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,0,Aeschylia,Pteromalidae,Ormocerinae,I27454,I26443,1,4,8.82,1.26,7.56,0.143,5,4,7,6,5,10,,D,1,1,1,0,0,1,1,0,0,1,L202,L202,98.77,405,405,745,5,0,1,405,172,576,0.0,456737,456215,L202_MERG00314_0101_SUPERCONTIG,L202_MERG00310_0101_SUPERCONTIG
0,0,Colocharis,Eucharitidae,Eucharitinae,0,Kapala,Eucharitidae,Eucharitinae,I12647,I12623,0,2,,,,,,,3,5,1,5,,G,1,1,0,0,0,0,0,0,0,1,L203,L203,95.45,659,877,792,30,0,1,659,134,792,0.0,457012,456824,L203_MERG00097_0101_SUPERCONTIG,L203_MERG00099_0101_SUPERCONTIG
0,0,Kapala,Eucharitidae,Eucharitinae,0,Colocharis,Eucharitidae,Eucharitinae,I12623,I12647,0,2,,,,,,,1,5,3,5,,A,1,1,0,0,0,0,0,0,0,1,L203,L203,95.45,659,792,877,30,0,134,792,1,659,0.0,456824,457012,L203_MERG00099_0101_SUPERCONTIG,L203_MERG00097_0101_SUPERCONTIG
0,0,Tetramesa,Eurytomidae,Eurytominae,0,Aiolomorphus,Eurytomidae,Eurytominae,I21916,I21923,2,5,0.672,3.0,-2.328,0.224,1,1,0,4,0,11,0.0,D,1,1,1,0,1,0,0,0,1,1,L203,L203,95.11,695,692,816,26,4,1,692,38,727,0.0,456675,456209,L203_MERG00169_0101_SUPERCONTIG,L203_MERG00161_0101_SUPERCONTIG
0,0,Aeschylia,Pteromalidae,Ormocerinae,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,I26443,I27454,0,3,1.26,8.82,-7.56,0.143,4,5,5,10,7,6,,G,1,1,0,0,0,1,1,0,0,1,L203,L203,99.85,671,968,712,1,0,1,671,42,712,0.0,456215,456737,L203_MERG00310_0101_SUPERCONTIG,L203_MERG00314_0101_SUPERCONTIG
0,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,0,Aeschylia,Pteromalidae,Ormocerinae,I27454,I26443,0,3,8.82,1.26,7.56,0.143,5,4,7,6,5,10,,A,1,1,0,0,0,1,1,0,0,1,L203,L203,99.85,671,712,968,1,0,42,712,1,671,0.0,456737,456215,L203_MERG00314_0101_SUPERCONTIG,L203_MERG00310_0101_SUPERCONTIG
2,1,Neochrysocharis,Eulophidae,Entedoninae,1,Rotoita,Rotoitidae,,I27408,I27368,3,6,0.308,failed,,,5,5,3,7,0,3,4.243,D,1,1,1,1,1,0,0,1,0,1,L204,L204,100.00,349,349,499,0,0,1,349,85,433,0.0,456151,458144,L204_MERG00113_0101_SUPERCONTIG,L204_MERG00354_0101_SUPERCONTIG
0,0,Aeschylia,Pteromalidae,Ormocerinae,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,I26443,I27454,1,5,1.26,8.82,-7.56,0.143,4,5,5,10,7,6,,C,1,1,1,0,0,1,1,1,0,1,L204,L204,100.00,728,836,728,0,0,39,766,1,728,0.0,456215,456737,L204_MERG00310_0101_SUPERCONTIG,L204_MERG00314_0101_SUPERCONTIG
0,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,0,Aeschylia,Pteromalidae,Ormocerinae,I27454,I26443,1,5,8.82,1.26,7.56,0.143,5,4,7,6,5,10,,D,1,1,1,0,0,1,1,1,0,1,L204,L204,100.00,728,728,836,0,0,1,728,39,766,0.0,456737,456215,L204_MERG00314_0101_SUPERCONTIG,L204_MERG00310_0101_SUPERCONTIG
2,1,Rotoita,Rotoitidae,,1,Neochrysocharis,Eulophidae,Entedoninae,I27368,I27408,3,6,failed,0.308,,,5,5,0,3,3,7,4.243,C,1,1,1,1,1,0,0,1,0,1,L204,L204,100.00,349,499,349,0,0,85,433,1,349,0.0,458144,456151,L204_MERG00354_0101_SUPERCONTIG,L204_MERG00113_0101_SUPERCONTIG
0,0,Aeschylia,Pteromalidae,Ormocerinae,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,I26443,I27454,1,5,1.26,8.82,-7.56,0.143,4,5,5,10,7,6,,C,1,1,1,0,0,1,1,1,0,1,L205,L205,100.00,699,1112,699,0,0,277,975,1,699,0.0,456215,456737,L205_MERG00310_0101_SUPERCONTIG,L205_MERG00314_0101_SUPERCONTIG
0,0,Brachyscelidiphaga,Pteromalidae,Ormocerinae,0,Aeschylia,Pteromalidae,Ormocerinae,I27454,I26443,1,5,8.82,1.26,7.56,0.143,5,4,7,6,5,10,,D,1,1,1,0,0,1,1,1,0,1,L205,L205,100.00,699,699,1112,0,0,1,699,277,975,0.0,456737,456215,L205_MERG00314_0101_SUPERCONTIG,L205_MERG00310_0101_SUPERCONTIG
