contamination,query_genus,target_genus,query_seq,I# query,target_seq,I# target,%similarity,length of match (bp),mismatch,gapopen, qstart ,qend ,qlength,tstart ,tend ,tlength,evalue,note
,Lasiochalcidia,Metaphycus,L211_MERG00071_0101_SUPERCONTIG,I23980,L211_MERG00082_0101_SUPERCONTIG,I23985,99.63,267,1,0,1,267,267,1,267,267,2.00E-140,99.733
,Metaphycus,Lasiochalcidia,L211_MERG00082_0101_SUPERCONTIG,I23985,L211_MERG00071_0101_SUPERCONTIG,I23980,99.63,267,1,0,1,267,267,1,267,267,2.00E-140,99.733
,Bruchodape,Ditropinotella,L211_MERG00163_0101_SUPERCONTIG,I21915,L211_MERG00275_0101_SUPERCONTIG,I21947,100.00,267,0,0,1,267,267,1,267,267,4.00E-142,99.733
,Spalangiopelta,Afroneodipara,L211_MERG00235_0101_SUPERCONTIG,I27406,L211_MERG00307_0101_SUPERCONTIG,I27401,100.00,267,0,0,1,267,267,1,267,267,4.00E-142,99.733
,Ditropinotella,Bruchodape,L211_MERG00275_0101_SUPERCONTIG,I21947,L211_MERG00163_0101_SUPERCONTIG,I21915,100.00,267,0,0,1,267,267,1,267,267,4.00E-142,99.733
,Afroneodipara,Spalangiopelta,L211_MERG00307_0101_SUPERCONTIG,I27401,L211_MERG00235_0101_SUPERCONTIG,I27406,100.00,267,0,0,1,267,267,1,267,267,4.00E-142,99.733
,Aeschylia,Brachyscelidiphaga,L211_MERG00310_0101_SUPERCONTIG,I26443,L211_MERG00314_0101_SUPERCONTIG,I27454,100.00,267,0,0,1,267,267,1,267,267,4.00E-142,99.733
,Brachyscelidiphaga,Aeschylia,L211_MERG00314_0101_SUPERCONTIG,I27454,L211_MERG00310_0101_SUPERCONTIG,I26443,100.00,267,0,0,1,267,267,1,267,267,4.00E-142,99.733
,Systasis,Neomegastigmus,L211_MERG00322_0101_SUPERCONTIG,I26459,L211_MERG00186_0101_SUPERCONTIG,I26464,100.00,213,0,0,1,213,213,55,267,267,3.00E-112,99.787
,Sirovena,Polistomorpha,L211_MERG00329_0101_SUPERCONTIG,I29047,L211_MERG00178_0101,I29055,99.25,265,2,0,1,265,267,1,265,267,1.00E-137,99.735
,Archaeoteleia,nr Bofuria,L211_MERG00419_0101_SUPERCONTIG,I24043,L211_MERG00264_0101_SUPERCONTIG,I24041,100.00,174,0,0,1,174,174,1,174,267,1.00E-90,99.826
,Marlattiella,Macromesus,L212_MERG00021_0101_SUPERCONTIG,I27419,L212_MERG00303_0101_SUPERCONTIG,I27403,100.00,207,0,0,1,207,207,1,207,207,5.00E-109,99.793
,Hemiptarsenus,Peckianus,L212_MERG00125_0101_SUPERCONTIG,I27428,L212_MERG00292_0101_SUPERCONTIG,I27436,99.52,207,1,0,1,207,207,1,207,207,2.00E-107,99.793
,Aiolomorphus,Tetramesa,L212_MERG00161_0101_SUPERCONTIG,I21923,L212_MERG00169_0101_SUPERCONTIG,I21916,99.03,207,2,0,1,207,207,1,207,207,1.00E-105,99.793
,Tetramesa,Aiolomorphus,L212_MERG00169_0101_SUPERCONTIG,I21916,L212_MERG00161_0101_SUPERCONTIG,I21923,99.03,207,2,0,1,207,207,1,207,207,1.00E-105,99.793
,Omphalodipara,Zeala,L212_MERG00268_0101_SUPERCONTIG,I28973,L212_MERG00269_0101_SUPERCONTIG,I27457,99.03,207,2,0,1,207,207,1,207,207,1.00E-105,99.793
,Zeala,Omphalodipara,L212_MERG00269_0101_SUPERCONTIG,I27457,L212_MERG00268_0101_SUPERCONTIG,I28973,99.03,207,2,0,1,207,207,1,207,207,1.00E-105,99.793
,Peckianus,Hemiptarsenus,L212_MERG00292_0101_SUPERCONTIG,I27436,L212_MERG00125_0101_SUPERCONTIG,I27428,99.52,207,1,0,1,207,207,1,207,207,2.00E-107,99.793
,Macromesus,Marlattiella,L212_MERG00303_0101_SUPERCONTIG,I27403,L212_MERG00021_0101_SUPERCONTIG,I27419,100.00,207,0,0,1,207,207,1,207,207,5.00E-109,99.793
,Nasonia,Trichomalopsis,L213_MERG00337_0101,I5103,L213_MERG00343_0101,I5110,99.01,303,3,0,1,303,309,1,303,309,5.00E-157,99.697
,Trichomalopsis,Nasonia,L213_MERG00343_0101,I5110,L213_MERG00337_0101,I5103,99.01,303,3,0,1,303,309,1,303,309,5.00E-157,99.697
,Platynocheilus,Foersterella,L213_MERG00366_0101,I23235,L213_MERG00370_0101_SUPERCONTIG,I24048,100.00,309,0,0,1,309,309,1,309,309,2.00E-165,99.691
,Hemiptarsenus,Peckianus,L213_MERG00125_0101_SUPERCONTIG,I27428,L213_MERG00292_0101_SUPERCONTIG,I27436,100.00,309,0,0,1,309,309,1,309,309,2.00E-165,99.691
,Peckianus,Hemiptarsenus,L213_MERG00292_0101_SUPERCONTIG,I27436,L213_MERG00125_0101_SUPERCONTIG,I27428,100.00,309,0,0,1,309,309,1,309,309,2.00E-165,99.691
,Aeschylia,Brachyscelidiphaga,L213_MERG00310_0101_SUPERCONTIG,I26443,L213_MERG00314_0101_SUPERCONTIG,I27454,99.68,309,1,0,1,309,309,1,309,309,1.00E-163,99.691
,Brachyscelidiphaga,Aeschylia,L213_MERG00314_0101_SUPERCONTIG,I27454,L213_MERG00310_0101_SUPERCONTIG,I26443,99.68,309,1,0,1,309,309,1,309,309,1.00E-163,99.691
,Foersterella,Platynocheilus,L213_MERG00370_0101_SUPERCONTIG,I24048,L213_MERG00366_0101,I23235,100.00,309,0,0,1,309,309,1,309,309,2.00E-165,99.691
,Aeschylia,Brachyscelidiphaga,L214_MERG00310_0101_SUPERCONTIG,I26443,L214_MERG00314_0101_SUPERCONTIG,I27454,99.42,171,1,0,1,171,171,1,171,171,2.00E-87,99.829
,Brachyscelidiphaga,Aeschylia,L214_MERG00314_0101_SUPERCONTIG,I27454,L214_MERG00310_0101_SUPERCONTIG,I26443,99.42,171,1,0,1,171,171,1,171,171,2.00E-87,99.829
,Euderomphale,Schizaspidia,L215_MERG00111_0101_SUPERCONTIG,I26463,L215_MERG00103_0101_SUPERCONTIG,I16352,100.00,111,0,0,1,111,111,1,111,195,6.00E-56,99.889
,Nasonia,Trichomalopsis,L216_MERG00337_0101,I5103,L216_MERG00343_0101,I5110,99.53,428,2,0,1,428,432,1,428,432,0.0,99.572
,Trichomalopsis,Nasonia,L216_MERG00343_0101,I5110,L216_MERG00337_0101,I5103,99.53,428,2,0,1,428,432,1,428,432,0.0,99.572
,Pteroptrix,Zealoromma,L216_MERG00050_0101_SUPERCONTIG,I27438,L216_MERG00417_0101_SUPERCONTIG,I27404,100.00,339,0,0,1,339,432,1,339,339,0.0,99.661
,Aeschylia,Brachyscelidiphaga,L216_MERG00310_0101_SUPERCONTIG,I26443,L216_MERG00314_0101_SUPERCONTIG,I27454,99.54,432,2,0,1,432,432,1,432,432,0.0,99.568
,Brachyscelidiphaga,Aeschylia,L216_MERG00314_0101_SUPERCONTIG,I27454,L216_MERG00310_0101_SUPERCONTIG,I26443,99.54,432,2,0,1,432,432,1,432,432,0.0,99.568
,Tanaostigma,Tanaostigmodes,L216_MERG00362_0101_SUPERCONTIG,I8171,L216_MERG00363_0101_SUPERCONTIG,I23223,100.00,201,0,0,1,201,201,226,426,426,2.00E-105,99.799
,Tanaostigmodes,Tanaostigma,L216_MERG00363_0101_SUPERCONTIG,I23223,L216_MERG00362_0101_SUPERCONTIG,I8171,100.00,201,0,0,226,426,426,1,201,201,5.00E-105,99.799
,Zealoromma,Pteroptrix,L216_MERG00417_0101_SUPERCONTIG,I27404,L216_MERG00050_0101_SUPERCONTIG,I27438,100.00,339,0,0,1,339,339,1,339,432,0.0,99.661
,Aeschylia,Brachyscelidiphaga,L217_MERG00310_0101_SUPERCONTIG,I26443,L217_MERG00314_0101_SUPERCONTIG,I27454,99.57,231,1,0,1,231,231,1,231,231,2.00E-120,99.769
,Brachyscelidiphaga,Aeschylia,L217_MERG00314_0101_SUPERCONTIG,I27454,L217_MERG00310_0101_SUPERCONTIG,I26443,99.57,231,1,0,1,231,231,1,231,231,2.00E-120,99.769
,Nasonia,Trichomalopsis,L218_MERG00337_0101,I5103,L218_MERG00343_0101,I5110,99.42,171,1,0,1,171,177,1,171,177,2.00E-87,99.829
,Trichomalopsis,Nasonia,L218_MERG00343_0101,I5110,L218_MERG00337_0101,I5103,99.42,171,1,0,1,171,177,1,171,177,2.00E-87,99.829
,Zavoya,Spalangiopelta,L218_MERG00073_0101_SUPERCONTIG,I27422,L218_MERG00235_0101_SUPERCONTIG,I27406,100.00,177,0,0,1,177,177,1,177,177,2.00E-92,99.823
,Spalangiopelta,Zavoya,L218_MERG00235_0101_SUPERCONTIG,I27406,L218_MERG00073_0101_SUPERCONTIG,I27422,100.00,177,0,0,1,177,177,1,177,177,2.00E-92,99.823
,Tanaostigmodes,Tanaostigma,L219_MERG00364_0101,I5042,L219_MERG00362_0101_SUPERCONTIG,I8171,100.00,371,0,0,1,371,372,1,371,372,0.0,99.629
,Aeschylia,Brachyscelidiphaga,L219_MERG00310_0101_SUPERCONTIG,I26443,L219_MERG00314_0101_SUPERCONTIG,I27454,99.46,372,2,0,1,372,372,1,372,372,0.0,99.628
,Brachyscelidiphaga,Aeschylia,L219_MERG00314_0101_SUPERCONTIG,I27454,L219_MERG00310_0101_SUPERCONTIG,I26443,99.46,372,2,0,1,372,372,1,372,372,0.0,99.628
,Tanaostigma,Tanaostigmodes,L219_MERG00362_0101_SUPERCONTIG,I8171,L219_MERG00363_0101_SUPERCONTIG,I23223,100.00,372,0,0,1,372,372,1,372,372,0.0,99.628
,Tanaostigmodes,Tanaostigma,L219_MERG00363_0101_SUPERCONTIG,I23223,L219_MERG00362_0101_SUPERCONTIG,I8171,100.00,372,0,0,1,372,372,1,372,372,0.0,99.628
,Encarsia,Keirana,L220_MERG00042_0101_SUPERCONTIG,I27421,L220_MERG00299_0101_SUPERCONTIG,I27453,100.00,251,0,0,1,251,251,1,251,270,3.00E-133,99.749
,Keirana,Encarsia,L220_MERG00299_0101_SUPERCONTIG,I27453,L220_MERG00042_0101_SUPERCONTIG,I27421,100.00,251,0,0,1,251,270,1,251,251,3.00E-133,99.749
,Aeschylia,Brachyscelidiphaga,L220_MERG00310_0101_SUPERCONTIG,I26443,L220_MERG00314_0101_SUPERCONTIG,I27454,99.26,270,2,0,1,270,270,1,270,270,2.00E-140,99.73
,Brachyscelidiphaga,Aeschylia,L220_MERG00314_0101_SUPERCONTIG,I27454,L220_MERG00310_0101_SUPERCONTIG,I26443,99.26,270,2,0,1,270,270,1,270,270,2.00E-140,99.73
,Tanaostigma,Tanaostigmodes,L221_MERG00362_0101_SUPERCONTIG,I8171,L221_MERG00363_0101_SUPERCONTIG,I23223,100.00,931,0,0,1,931,931,1,931,931,0.0,99.069
,Tanaostigmodes,Tanaostigma,L221_MERG00363_0101_SUPERCONTIG,I23223,L221_MERG00362_0101_SUPERCONTIG,I8171,100.00,931,0,0,1,931,931,1,931,931,0.0,99.069
,Nasonia,Trichomalopsis,L222_MERG00337_0101,I5103,L222_MERG00343_0101,I5110,100.00,138,0,0,1,138,144,1,138,144,5.00E-71,99.862
,Trichomalopsis,Nasonia,L222_MERG00343_0101,I5110,L222_MERG00337_0101,I5103,100.00,138,0,0,1,138,144,1,138,144,5.00E-71,99.862
,Moranila,Ophelosia,L222_MERG00287_0101,I27443,L222_MERG00288_0101,I26411,99.31,144,1,0,1,144,144,1,144,144,1.00E-72,99.856
,Ophelosia,Moranila,L222_MERG00288_0101,I26411,L222_MERG00287_0101,I27443,99.31,144,1,0,1,144,144,1,144,144,1.00E-72,99.856
,Aeschylia,Brachyscelidiphaga,L222_MERG00310_0101,I26443,L222_MERG00314_0101_SUPERCONTIG,I27454,100.00,144,0,0,1,144,144,1,144,144,3.00E-74,99.856
,Nodisoplata,Cyrtogaster,L222_MERG00306_0101_SUPERCONTIG,I21956,L222_MERG00344_0101_SUPERCONTIG,I21918,99.29,141,1,0,4,144,144,4,144,144,5.00E-71,99.859
,Brachyscelidiphaga,Aeschylia,L222_MERG00314_0101_SUPERCONTIG,I27454,L222_MERG00310_0101,I26443,100.00,144,0,0,1,144,144,1,144,144,3.00E-74,99.856
,Homoporus,Trichomalopsis,L222_MERG00336_0101_SUPERCONTIG,I21919,L222_MERG00343_0101,I5110,99.28,138,1,0,1,138,144,1,138,144,3.00E-69,99.862
,Cyrtogaster,Nodisoplata,L222_MERG00344_0101_SUPERCONTIG,I21918,L222_MERG00306_0101_SUPERCONTIG,I21956,99.29,141,1,0,4,144,144,4,144,144,5.00E-71,99.859
,Tanaostigmodes,Tanaostigma,L223_MERG00364_0101,I5042,L223_MERG00362_0101_SUPERCONTIG,I8171,100.00,354,0,0,1,354,357,1,354,357,0.0,99.646
,Aeschylia,Brachyscelidiphaga,L223_MERG00310_0101_SUPERCONTIG,I26443,L223_MERG00314_0101_SUPERCONTIG,I27454,99.72,357,1,0,1,357,357,1,357,357,0.0,99.643
,Brachyscelidiphaga,Aeschylia,L223_MERG00314_0101_SUPERCONTIG,I27454,L223_MERG00310_0101_SUPERCONTIG,I26443,99.72,357,1,0,1,357,357,1,357,357,0.0,99.643
,Tanaostigma,Tanaostigmodes,L223_MERG00362_0101_SUPERCONTIG,I8171,L223_MERG00363_0101_SUPERCONTIG,I23223,99.72,357,1,0,1,357,357,1,357,357,0.0,99.643
,Tanaostigmodes,Tanaostigma,L223_MERG00363_0101_SUPERCONTIG,I23223,L223_MERG00362_0101_SUPERCONTIG,I8171,99.72,357,1,0,1,357,357,1,357,357,0.0,99.643
,Aeschylia,Brachyscelidiphaga,L224_MERG00310_0101_SUPERCONTIG,I26443,L224_MERG00314_0101_SUPERCONTIG,I27454,99.48,384,2,0,1,384,384,1,384,384,0.0,99.616
,Brachyscelidiphaga,Aeschylia,L224_MERG00314_0101_SUPERCONTIG,I27454,L224_MERG00310_0101_SUPERCONTIG,I26443,99.48,384,2,0,1,384,384,1,384,384,0.0,99.616
,Aeschylia,Brachyscelidiphaga,L225_MERG00310_0101,I26443,L225_MERG00314_0101_SUPERCONTIG,I27454,99.86,735,1,0,1,735,735,1,735,735,0.0,99.265
,Cales,Proarescon,L225_MERG00027_0101_SUPERCONTIG,I28984,L225_MERG00206_0101_SUPERCONTIG,I28992,100.00,254,0,0,1,254,254,397,650,744,2.00E-134,99.746
,Proarescon,Cales,L225_MERG00206_0101_SUPERCONTIG,I28992,L225_MERG00027_0101_SUPERCONTIG,I28984,100.00,254,0,0,397,650,744,1,254,254,6.00E-134,99.746
,Brachyscelidiphaga,Aeschylia,L225_MERG00314_0101_SUPERCONTIG,I27454,L225_MERG00310_0101,I26443,99.86,735,1,0,1,735,735,1,735,735,0.0,99.265
,Tanaostigma,Tanaostigmodes,L225_MERG00362_0101_SUPERCONTIG,I8171,L225_MERG00363_0101_SUPERCONTIG,I23223,99.86,735,1,0,1,735,735,1,735,735,0.0,99.265
,Brachyscelidiphaga,Aeschylia,L226_MERG00314_0101,I27454,L226_MERG00310_0101_SUPERCONTIG,I26443,100.00,222,0,0,1,222,222,1,222,222,2.00E-117,99.778
,Lasiochalcidia,Eusemion,L226_MERG00071_0101_SUPERCONTIG,I23980,L226_MERG00079_0101_SUPERCONTIG,I23983,100.00,222,0,0,1,222,222,1,222,222,2.00E-117,99.778
,Eusemion,Lasiochalcidia,L226_MERG00079_0101_SUPERCONTIG,I23983,L226_MERG00071_0101_SUPERCONTIG,I23980,100.00,222,0,0,1,222,222,1,222,222,2.00E-117,99.778
,Pseudometagea,Diaziella,L226_MERG00101_0101_SUPERCONTIG,I21631,L226_MERG00349_0101_SUPERCONTIG,I21641,100.00,222,0,0,1,222,222,1,222,222,2.00E-117,99.778
,Aeschylia,Brachyscelidiphaga,L226_MERG00310_0101_SUPERCONTIG,I26443,L226_MERG00314_0101,I27454,100.00,222,0,0,1,222,222,1,222,222,2.00E-117,99.778
,Diaziella,Pseudometagea,L226_MERG00349_0101_SUPERCONTIG,I21641,L226_MERG00101_0101_SUPERCONTIG,I21631,100.00,222,0,0,1,222,222,1,222,222,2.00E-117,99.778
,Anidarnes,Coccophagus,L227_MERG00008_0101_SUPERCONTIG,I23967,L227_MERG00033_0101_SUPERCONTIG,I23969,100.00,214,0,0,1,214,240,1,214,214,1.00E-112,99.786
,Coccophagus,Anidarnes,L227_MERG00033_0101_SUPERCONTIG,I23969,L227_MERG00008_0101_SUPERCONTIG,I23967,100.00,214,0,0,1,214,214,1,214,240,8.00E-113,99.786
,Acanthochalcis,Phasgonophora,L227_MERG00055_0101_SUPERCONTIG,I23977,L227_MERG00064_0101_SUPERCONTIG,I23978,100.00,240,0,0,1,240,240,1,240,240,3.00E-127,99.76
,Phasgonophora,Acanthochalcis,L227_MERG00064_0101_SUPERCONTIG,I23978,L227_MERG00055_0101_SUPERCONTIG,I23977,100.00,240,0,0,1,240,240,1,240,240,3.00E-127,99.76
,Eusemion,Lasiochalcidia,L227_MERG00079_0101_SUPERCONTIG,I23983,L227_MERG00071_0101_SUPERCONTIG,I23980,100.00,157,0,0,1,157,157,1,157,240,3.00E-81,99.843
,Neapterolelaps,Liepara,L227_MERG00272_0101_SUPERCONTIG,I24023,L227_MERG00296_0101_SUPERCONTIG,I24025,100.00,240,0,0,1,240,240,1,240,240,3.00E-127,99.76
,Liepara,Neapterolelaps,L227_MERG00296_0101_SUPERCONTIG,I24025,L227_MERG00272_0101_SUPERCONTIG,I24023,100.00,240,0,0,1,240,240,1,240,240,3.00E-127,99.76
,Aeschylia,Brachyscelidiphaga,L227_MERG00310_0101_SUPERCONTIG,I26443,L227_MERG00314_0101_SUPERCONTIG,I27454,99.17,240,2,0,1,240,240,1,240,240,7.00E-124,99.76
,Brachyscelidiphaga,Aeschylia,L227_MERG00314_0101_SUPERCONTIG,I27454,L227_MERG00310_0101_SUPERCONTIG,I26443,99.17,240,2,0,1,240,240,1,240,240,7.00E-124,99.76
,Nasonia,Trichomalopsis,L228_MERG00337_0101,I5103,L228_MERG00343_0101,I5110,99.17,363,3,0,1,363,369,1,363,369,0.0,99.637
,Trichomalopsis,Nasonia,L228_MERG00343_0101,I5110,L228_MERG00337_0101,I5103,99.17,363,3,0,1,363,369,1,363,369,0.0,99.637
,Aeschylia,Systasis,L228_MERG00310_0101,I26443,L228_MERG00322_0101_SUPERCONTIG,I26459,100.00,298,0,0,40,337,369,1,298,298,4.00E-159,99.702
,Systasis,Aeschylia,L228_MERG00322_0101_SUPERCONTIG,I26459,L228_MERG00310_0101,I26443,100.00,298,0,0,1,298,298,40,337,369,4.00E-159,99.702
,Tanaostigmodes,Tanaostigma,L229_MERG00364_0101,I5042,L229_MERG00362_0101_SUPERCONTIG,I8171,100.00,303,0,0,1,303,306,1,303,306,5.00E-162,99.697
,Aeschylia,Brachyscelidiphaga,L229_MERG00310_0101_SUPERCONTIG,I26443,L229_MERG00314_0101_SUPERCONTIG,I27454,99.67,306,1,0,1,306,306,1,306,306,5.00E-162,99.694
,Brachyscelidiphaga,Aeschylia,L229_MERG00314_0101_SUPERCONTIG,I27454,L229_MERG00310_0101_SUPERCONTIG,I26443,99.67,306,1,0,1,306,306,1,306,306,5.00E-162,99.694
,Tanaostigma,Tanaostigmodes,L229_MERG00362_0101_SUPERCONTIG,I8171,L229_MERG00363_0101_SUPERCONTIG,I23223,99.67,306,1,0,1,306,306,1,306,306,5.00E-162,99.694
,Tanaostigmodes,Tanaostigma,L229_MERG00363_0101_SUPERCONTIG,I23223,L229_MERG00362_0101_SUPERCONTIG,I8171,99.67,306,1,0,1,306,306,1,306,306,5.00E-162,99.694
,Aeschylia,Brachyscelidiphaga,L22_MERG00310_0101_SUPERCONTIG,I26443,L22_MERG00314_0101_SUPERCONTIG,I27454,100.00,237,0,0,1,237,237,1,237,237,1.00E-125,99.763
,Brachyscelidiphaga,Aeschylia,L22_MERG00314_0101_SUPERCONTIG,I27454,L22_MERG00310_0101_SUPERCONTIG,I26443,100.00,237,0,0,1,237,237,1,237,237,1.00E-125,99.763
,Eucharis,Pseudometagea,L231_MERG00098_0101,I5011,L231_MERG00101_0101_SUPERCONTIG,I21631,99.38,160,1,0,3,162,165,3,162,165,2.00E-81,99.84
,Nasonia,Trichomalopsis,L231_MERG00337_0101,I5103,L231_MERG00343_0101,I5110,99.38,162,1,0,1,162,165,1,162,165,2.00E-82,99.838
,Trichomalopsis,Nasonia,L231_MERG00343_0101,I5110,L231_MERG00337_0101,I5103,99.38,162,1,0,1,162,165,1,162,165,2.00E-82,99.838
,Acanthochalcis,Cratocentrus,L231_MERG00055_0101_SUPERCONTIG,I23977,L231_MERG00061_0101_SUPERCONTIG,I23233,99.39,165,1,0,1,165,165,1,165,165,3.00E-84,99.835
,Cratocentrus,Acanthochalcis,L231_MERG00061_0101_SUPERCONTIG,I23233,L231_MERG00055_0101_SUPERCONTIG,I23977,99.39,165,1,0,1,165,165,1,165,165,3.00E-84,99.835
,Pseudometagea,Eucharis,L231_MERG00101_0101_SUPERCONTIG,I21631,L231_MERG00098_0101,I5011,99.38,160,1,0,3,162,165,3,162,165,2.00E-81,99.84
,Ooctonus,Eutrichosoma,L231_MERG00203_0101_SUPERCONTIG,I26418,L231_MERG00291_0101_SUPERCONTIG,I26419,100.00,159,0,0,1,159,159,7,165,165,2.00E-82,99.841
,Eutrichosoma,Ooctonus,L231_MERG00291_0101_SUPERCONTIG,I26419,L231_MERG00203_0101_SUPERCONTIG,I26418,100.00,159,0,0,7,165,165,1,159,159,2.00E-82,99.841
,Aeschylia,Brachyscelidiphaga,L231_MERG00310_0101_SUPERCONTIG,I26443,L231_MERG00314_0101_SUPERCONTIG,I27454,100.00,165,0,0,1,165,165,1,165,165,7.00E-86,99.835
,Brachyscelidiphaga,Aeschylia,L231_MERG00314_0101_SUPERCONTIG,I27454,L231_MERG00310_0101_SUPERCONTIG,I26443,100.00,165,0,0,1,165,165,1,165,165,7.00E-86,99.835
,New Genus,Adontomerus,L232_MERG00046_0101_SUPERCONTIG,I29022,L232_MERG00375_0101_SUPERCONTIG,I29034,99.10,222,2,0,1,222,222,1,222,222,6.00E-114,99.778
,Lambdobregma,Watshamia,L232_MERG00154_0101_SUPERCONTIG,I29038,L232_MERG00330_0101_SUPERCONTIG,I29054,100.00,196,0,0,27,222,222,1,196,196,8.00E-103,99.804
,Cerocephala,Neocalosoter,L232_MERG00236_0101_SUPERCONTIG,I27442,L232_MERG00237_0101_SUPERCONTIG,I26458,99.10,222,2,0,1,222,222,1,222,222,6.00E-114,99.778
,Neocalosoter,Cerocephala,L232_MERG00237_0101_SUPERCONTIG,I26458,L232_MERG00236_0101_SUPERCONTIG,I27442,99.10,222,2,0,1,222,222,1,222,222,6.00E-114,99.778
,Grooca,Solenura,L232_MERG00247_0101_SUPERCONTIG,I29048,L232_MERG00255_0101_SUPERCONTIG,I27397,99.55,222,1,0,1,222,222,1,222,222,1.00E-115,99.778
,Solenura,Grooca,L232_MERG00255_0101_SUPERCONTIG,I27397,L232_MERG00247_0101_SUPERCONTIG,I29048,99.55,222,1,0,1,222,222,1,222,222,1.00E-115,99.778
,Aeschylia,Brachyscelidiphaga,L232_MERG00310_0101_SUPERCONTIG,I26443,L232_MERG00314_0101_SUPERCONTIG,I27454,100.00,222,0,0,1,222,222,1,222,222,3.00E-117,99.778
,Brachyscelidiphaga,Aeschylia,L232_MERG00314_0101_SUPERCONTIG,I27454,L232_MERG00310_0101_SUPERCONTIG,I26443,100.00,222,0,0,1,222,222,1,222,222,3.00E-117,99.778
,Watshamia,Lambdobregma,L232_MERG00330_0101_SUPERCONTIG,I29054,L232_MERG00154_0101_SUPERCONTIG,I29038,100.00,196,0,0,1,196,196,27,222,222,7.00E-103,99.804
,Adontomerus,New Genus,L232_MERG00375_0101_SUPERCONTIG,I29034,L232_MERG00046_0101_SUPERCONTIG,I29022,99.10,222,2,0,1,222,222,1,222,222,6.00E-114,99.778
,Nasonia,Trichomalopsis,L233_MERG00337_0101,I5103,L233_MERG00343_0101,I5110,99.30,285,2,0,1,285,288,1,285,288,1.00E-148,99.715
,Trichomalopsis,Nasonia,L233_MERG00343_0101,I5110,L233_MERG00337_0101,I5103,99.30,285,2,0,1,285,288,1,285,288,1.00E-148,99.715
,Grooca,Solenura,L233_MERG00248_0101_SUPERCONTIG,I29053,L233_MERG00255_0101_SUPERCONTIG,I27397,99.31,288,2,0,1,288,288,1,288,288,2.00E-150,99.712
,Solenura,Grooca,L233_MERG00255_0101_SUPERCONTIG,I27397,L233_MERG00248_0101_SUPERCONTIG,I29053,99.31,288,2,0,1,288,288,1,288,288,2.00E-150,99.712
,Aeschylia,Brachyscelidiphaga,L233_MERG00310_0101_SUPERCONTIG,I26443,L233_MERG00314_0101_SUPERCONTIG,I27454,100.00,288,0,0,1,288,288,1,288,288,1.00E-153,99.712
,Brachyscelidiphaga,Aeschylia,L233_MERG00314_0101_SUPERCONTIG,I27454,L233_MERG00310_0101_SUPERCONTIG,I26443,100.00,288,0,0,1,288,288,1,288,288,1.00E-153,99.712
,Nasonia,Trichomalopsis,L234_MERG00337_0101,I5103,L234_MERG00343_0101,I5110,99.65,285,1,0,4,288,288,4,288,288,2.00E-150,99.715
,Trichomalopsis,Nasonia,L234_MERG00343_0101,I5110,L234_MERG00337_0101,I5103,99.65,285,1,0,4,288,288,4,288,288,2.00E-150,99.715
,Omphalodipara,Zeala,L234_MERG00268_0101_SUPERCONTIG,I28973,L234_MERG00269_0101_SUPERCONTIG,I27457,99.31,288,2,0,1,288,288,1,288,288,2.00E-150,99.712
,Zeala,Omphalodipara,L234_MERG00269_0101_SUPERCONTIG,I27457,L234_MERG00268_0101_SUPERCONTIG,I28973,99.31,288,2,0,1,288,288,1,288,288,2.00E-150,99.712
,Aeschylia,Brachyscelidiphaga,L234_MERG00310_0101_SUPERCONTIG,I26443,L234_MERG00314_0101_SUPERCONTIG,I27454,100.00,288,0,0,1,288,288,1,288,288,1.00E-153,99.712
,Brachyscelidiphaga,Aeschylia,L234_MERG00314_0101_SUPERCONTIG,I27454,L234_MERG00310_0101_SUPERCONTIG,I26443,100.00,288,0,0,1,288,288,1,288,288,1.00E-153,99.712
,Pteromalus,Nasonia,L234_MERG00342_0101_SUPERCONTIG,I23232,L234_MERG00337_0101,I5103,99.30,285,2,0,4,288,288,4,288,288,1.00E-148,99.715
,Nasonia,Pteromalus,L235_MERG00337_0101,I5103,L235_MERG00342_0101_SUPERCONTIG,I23232,100.00,131,0,0,4,134,135,4,134,135,3.00E-67,99.869
,Aeschylia,Brachyscelidiphaga,L235_MERG00310_0101_SUPERCONTIG,I26443,L235_MERG00314_0101_SUPERCONTIG,I27454,100.00,135,0,0,1,135,135,1,135,135,2.00E-69,99.865
,Brachyscelidiphaga,Aeschylia,L235_MERG00314_0101_SUPERCONTIG,I27454,L235_MERG00310_0101_SUPERCONTIG,I26443,100.00,135,0,0,1,135,135,1,135,135,2.00E-69,99.865
,Pteromalus,Nasonia,L235_MERG00342_0101_SUPERCONTIG,I23232,L235_MERG00337_0101,I5103,100.00,131,0,0,4,134,135,4,134,135,3.00E-67,99.869
,Blastophaga,Sycophaga,L236_MERG00005_0101_SUPERCONTIG,I23966,L236_MERG00011_0101_SUPERCONTIG,I23963,100.00,455,0,0,1,455,455,1,455,627,0.0,99.545
,Sycophaga,Blastophaga,L236_MERG00011_0101_SUPERCONTIG,I23963,L236_MERG00005_0101_SUPERCONTIG,I23966,100.00,455,0,0,1,455,627,1,455,455,0.0,99.545
,Trisecodes,Parastethynium,L236_MERG00130_0101_SUPERCONTIG,I28963,L236_MERG00204_0101_SUPERCONTIG,I28971,100.00,228,0,0,1,228,228,214,441,627,4.00E-120,99.772
